"dog_id","hs_required_surgery_or_hospitalization","hs_follow_up_ongoing","hs_initial_diagnosis_year","hs_initial_diagnosis_month","hs_cancer_locations_adrenal_gland","hs_cancer_locations_anal_sac","hs_cancer_locations_bladder_or_urethra","hs_cancer_locations_blood","hs_cancer_locations_bone_or_joint","hs_cancer_locations_brain","hs_cancer_locations_mammary_tissue","hs_cancer_locations_cardiac_tissue","hs_cancer_locations_ear","hs_cancer_locations_esophagus","hs_cancer_locations_eye","hs_cancer_locations_gallbladder_or_bile_duct","hs_cancer_locations_gastrointestinal_tract","hs_cancer_locations_kidney","hs_cancer_locations_liver","hs_cancer_locations_lung","hs_cancer_locations_lymph_nodes","hs_cancer_locations_muscle_or_soft_tissue","hs_cancer_locations_nose_or_nasal_passage","hs_cancer_locations_nerve_sheath","hs_cancer_locations_oral_cavity","hs_cancer_locations_ovary_or_uterus","hs_cancer_locations_pancreas","hs_cancer_locations_perianal_area","hs_cancer_locations_pituitary_gland","hs_cancer_locations_prostate","hs_cancer_locations_rectum","hs_cancer_locations_skin_of_trunk_body_head","hs_cancer_locations_skin_of_limb_or_foot","hs_cancer_locations_spinal_cord","hs_cancer_locations_spleen","hs_cancer_locations_testicle","hs_cancer_locations_thyroid","hs_cancer_locations_venereal","hs_cancer_locations_unknown","hs_cancer_locations_other","hs_cancer_locations_other_description","hs_cancer_types_adenoma","hs_cancer_types_adenocarcinoma","hs_cancer_types_basal_cell_tumor","hs_cancer_types_carcinoma","hs_cancer_types_chondrosarcoma","hs_cancer_types_cystadenoma","hs_cancer_types_epidermoid_cyst","hs_cancer_types_epulides","hs_cancer_types_fibrosarcoma","hs_cancer_types_hemangioma","hs_cancer_types_hemangiosarcoma","hs_cancer_types_histiocytic_sarcoma","hs_cancer_types_histiocytoma","hs_cancer_types_insulinoma","hs_cancer_types_leukemia","hs_cancer_types_leiomyoma","hs_cancer_types_leiomyosarcoma","hs_cancer_types_lipoma","hs_cancer_types_lymphoma_lymphosarcoma","hs_cancer_types_mast_cell_tumor","hs_cancer_types_melanoma","hs_cancer_types_meningioma","hs_cancer_types_multiple_myeloma","hs_cancer_types_osteosarcoma","hs_cancer_types_papilloma","hs_cancer_types_peripheral_nerve_sheath_tumor","hs_cancer_types_plasmacytoma","hs_cancer_types_rhabdomyosarcoma","hs_cancer_types_sarcoma","hs_cancer_types_sebaceous_adenoma","hs_cancer_types_soft_tissue_sarcoma","hs_cancer_types_squamous_cell_carcinoma","hs_cancer_types_thymoma","hs_cancer_types_transitional_cell_carcinoma","hs_cancer_types_unknown","hs_cancer_types_other","hs_cancer_types_other_description","hs_leukemia_types_acute","hs_leukemia_types_chronic","hs_leukemia_types_unknown","hs_leukemia_types_other","hs_leukemia_types_other_description","hs_lymphoma_lymphosarcoma_types_b_cell","hs_lymphoma_lymphosarcoma_types_t_cell","hs_lymphoma_lymphosarcoma_types_t_zone","hs_lymphoma_lymphosarcoma_types_unknown","hs_lymphoma_lymphosarcoma_types_other","hs_lymphoma_lymphosarcoma_types_other_description"
121566,1,"False",2020,9,"False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121648,1,"True",2017,8,"False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False","False","False","False","False","False","False",NA,"True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121650,3,"False",2021,4,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121654,4,"False",2020,6,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121742,3,"False",2018,4,"False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121820,1,"True",2021,6,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121846,4,"False",2022,2,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121856,4,"False",2021,6,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121863,1,"False",2021,3,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121935,1,"False",2021,7,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","fatty tumor under leg/hip","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122003,3,"True",2022,6,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122010,1,"False",2019,11,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","True","False","False",NA,"True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122061,3,"True",2020,8,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122243,4,"True",2022,8,"False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,"False","False","False","True","False",NA
122297,1,"False",2021,6,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122355,1,"False",2017,8,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","tumor on right rear leg","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122363,1,"True",2020,6,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122439,4,"False",2017,5,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122502,1,"True",2019,12,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,"False","False","False","True","False",NA
122507,4,"True",2022,2,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122508,2,"True",2022,8,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122513,1,"False",2022,7,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122517,1,"True",2016,10,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122539,1,"False",2021,5,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122562,1,"False",2022,8,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False",NA,"False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122566,1,"False",2019,7,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122721,1,"True",2019,1,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122840,1,"True",2022,4,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,"True","False","False","False","False",NA
122844,1,"True",2022,1,"False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122845,1,"True",2020,6,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122881,4,"True",2022,5,"False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122907,1,"True",2022,2,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122934,1,"False",2022,6,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122958,4,"True",2012,1,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122972,4,"True",2021,6,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","No cancer diagnosed.  Benign tumor has not grown since.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123041,4,"False",2020,3,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123115,1,"False",2018,3,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123129,1,"False",2019,5,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123144,1,"True",2021,9,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123200,4,"True",2015,2,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123218,1,"True",2021,6,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123235,4,"True",2020,6,"False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123275,4,"True",2019,5,"False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123313,1,"False",2014,8,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123321,1,"True",2022,9,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123325,4,"False",2022,3,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,"False","True","False","False","False",NA
123331,1,"False",2022,8,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False",NA,"True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123342,3,"True",2022,8,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123356,4,"True",2022,9,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123414,3,"True",2021,6,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123513,1,"True",2021,11,"False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123520,1,"False",2021,10,"False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123570,1,"False",2016,12,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123571,4,"False",2020,5,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123608,4,"True",2022,9,"False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123692,1,"False",2021,7,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False",NA,"False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123728,4,"False",2019,7,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123801,3,"True",2019,5,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","Non cancerous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123838,1,"False",2022,8,"False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,"True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123905,4,"False",2020,7,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123989,1,"False",2021,12,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124003,4,"False",2021,6,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False",NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
